#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition

多くの人々は学力を高め、もって国家の発展に貢献する。	おおくのじんじんはがくりょくをたかめ、もってこっかのはってんにこうけんする。	Many people raise academic ability and thereby contribute to national development.	もって・以て	means	Thereby/by means of	formal	connection	[sound:07f53990517e.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
全力をもって目標達成に当たる。	ぜんりょくをもってもくひょうたっせいにあたる。	We approach the goal with full force.	もって	means	With/by means of	effort	connection	[sound:1b42719a38bf.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
現状を分析し、以て課題を明確にする。	げんじょうをぶんせきし、もってかだいをめいかくにする。	We analyze the current situation and thereby clarify the issues.	以て	means	Thereby/by means of	analysis	connection	[sound:0d1b18e76f95.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:top10k source:shin-kanzen
彼の言動は不適切ゆえに、批判された。	かれのげんどうはふてきせつゆえに、ひはんされた。	His conduct was criticized because it was inappropriate.	ゆえに	reason	Therefore/because	judgment	connection	[sound:a3ccf6d5f2ee.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:top10k source:shin-kanzen
その説明は不明確ゆえ、誤解が生じた。	そのせつめいはふめいかくゆえ、ごかいがしょうじた。	Because the explanation was unclear, misunderstanding arose.	ゆえに	reason	Because/therefore	clarity	connection	[sound:6834b051fcf0.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
多くの実績ありて故に、信頼を得た。	おおくのじっせきありてゆえに、しんらいをえた。	Having achieved much, he gained trust.	故に	reason	Therefore/because of	achievement	connection	[sound:0aa844d29c66.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
売上が増加したしたがって、ボーナスが支給される。	うりあげがぞうかしたしたがって、ボーナスがしきゅうされる。	Since sales increased, bonuses are paid.	したがって	reason	Therefore/accordingly	business	connection	[sound:980e9eb7b118.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
計画が変更された従って、スケジュールも調整される。	けいかくがへんこうされたしたがって、スケジュールもちょうせいされる。	Since the plan was changed, the schedule is also adjusted.	従って	reason	Accordingly/therefore	planning	connection	[sound:afc53bf2581f.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
成績が低下した故にしたがって、対策が必要だ。	せいせきがていかしたゆえにしたがって、たいさくがひつようだ。	Since grades declined, measures are necessary.	したがって	reason	Therefore/thus	education	connection	[sound:d7463140cf49.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
経済は縮小している。それゆえ失業が増えた。	けいざいはしゅくしょうしている。それゆえしょうぎょうがふえた。	The economy is shrinking. That's why unemployment increased.	それゆえ	reason	That's why/therefore	economics	connection	[sound:2ed953d22f9d.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
政策の効果が出た。其れ故国民の支持は高い。	せいさくのこうかがでた。それゆえこくみんのしじはたかい。	The policy worked. Therefore, public support is high.	其れ故	reason	Therefore/thus	politics	connection	[sound:d37ddfa39546.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
困難が増すことともなれば、対応策も検討すべきだ。	こんなんがますことともなれば、たいおうさくもけんとうすべきだ。	When difficulties increase, countermeasures should be considered.	ともなれば	condition	If/when	contingency — contrastive: when one reaches/enters (special role)	connection	[sound:bce25834a752.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
環境が変わることともなると、対応が必要になる。	かんきょうがかわることともなると、たいおうがひつようになる。	When the environment changes, adaptation becomes necessary.	ともなると	condition	When/if	change	connection	[sound:a5ee3a773c6c.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:low source:shin-kanzen
競争が激化するともなれば、戦略の見直しが急務だ。	きょうそうがげっかするともなれば、せんりゃくのみなおしがきゅうむだ。	When competition intensifies, strategy revision becomes urgent.	ともなれば	condition	When/if	competition — contrastive: when one reaches/enters (special role)	connection	[sound:31e61b24cde7.mp3]	module:05-n1 jlpt:n1 point:n1-stiff-connectives complexity:standard frequency:top10k source:shin-kanzen
