#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::05 - N1 Grammar::Contrast
#
勝つにせよ負けるにせよ、努力が大事だ。	〜であれ	〜にしろ	〜にせよ	All three mark either-or; -にせよ is most neutral.	Use -にせよ for balanced alternatives.	[sound:35e20a42e876.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
高いにせよ安いにせよ、品質は同じ。	〜であろうと	〜にしろ	〜にせよ	-にしろ: colloquial; -にせよ: formal; -であろうと: literary.	Use -にしろ for conversational tone.	[sound:17d780e9bb63.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
彼が来るにしろ来ないにしろ準備が要る。	〜にせよ	〜であれ	〜にしろ	-にしろ is more colloquial; -にせよ more formal.	-にしろ works in casual speech.	[sound:79e8314b4ca3.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
困難にもかかわらず成功した。	それでも	〜にもあらず	〜にもかかわらず	-にもかかわらず: formal adverse condition; それでも: emotional override.	-にもかかわらず is more literary.	[sound:440c79465491.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
失敗したとはいえ、学べた。	〜とはいうものの	〜にもかかわらず	〜とはいえ	-とはいえ: gentle concession; -とはいうものの: wistful; -にもかかわらず: strong contrast.	-とはいえ for accepting limitations.	[sound:32437f99c066.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
高いとはいうものの、品質がいい。	〜とはいえ	〜にもかかわらず	〜とはいうものの	-いうものの adds reluctant acceptance.	-いうものの shows reluctant recognition.	[sound:0f2f044435dd.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
去年の不況に比べて今年は好調。	〜にもまして	〜にひきかえ	〜に比べて	-にひきかえ: stark contrast; -にもまして: exceeding; -に比べて: comparison.	Use -にひきかえ for dramatic reversal.	[sound:8215a665107b.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
期待を上回る結果になった。	〜にもまして	〜を超えて	〜を上回る	-にもまして emphasizes surpassing; -を上回る: exceeded; -を超えて: beyond.	-にもまして is more N1 formal.	[sound:3d1b0db8b65b.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
楽しいにせよつまらないにせよ、参加することが大切だ。	〜であれ	〜にしろ	〜にせよ	All mark either-or equally.	Use -にせよ for formal balance.	[sound:8d7e9632c42e.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
成功であろうが失敗であろうが、経験になる。	〜にせよ	〜であれ	〜であろうと	-であろうと is literary; -にせよ modern.	-であろうと for written language.	[sound:5bc452e1e31a.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
意見が異なるにしろ、目標は共通だ。	〜であれ	〜にせよ	〜にしろ	-にしろ is colloquial; -にせよ formal.	-にしろ for casual tone.	[sound:8fb473104f99.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
困難にもかかわらず、諦めなかった。	それでも	〜にもあらず	〜にもかかわらず	-にもかかわらず is formal adversity.	-にもかかわらず is most literary.	[sound:407d5ad6eaa4.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
失敗したとはいえ、得るものがあった。	〜とはいうものの	〜にもかかわらず	〜とはいえ	-とはいえ: gentle concession.	-とはいえ is kindest form.	[sound:4f7d5f039438.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
高いとはいうものの、品質が保証される。	〜とはいえ	〜にもかかわらず	〜とはいうものの	-いうものの adds reluctance.	-いうものの shows reluctant acceptance.	[sound:18f9f61e072c.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
昨年の不況に比べて、今年は好調だ。	〜にもまして	〜にひきかえ	〜に比べて	-にひきかえ: stark contrast; -に比べて: comparison.	-にひきかえ shows dramatic shift.	[sound:0fb6fb4d9771.mp3]	module:05-n1 jlpt:n1 point:n1-discourse
