#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#deck:Japanese Grammar::05 - N1 Grammar::Cloze
#
彼の優雅さは芸術の{{c1::極み}}だ。	かのゆうがさはげいじゅつのきわみだ。	ultimate form	[sound:9f8d8aa5753b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
不注意の{{c1::至り}}です。	ふちゅういのいたりです。	regret/apology	[sound:c9b8b7762f78.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
その態度は失礼{{c1::きわまりない}}。	そのたいどはしつれいきわまりない。	extremely rude	[sound:bdc917c87e85.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
彼は天才とまでは{{c1::言わないが}}。	かれはてんさいとまではいわないが。	not exactly genius	[sound:b968585645ff.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:low source:shin-kanzen
完璧とは{{c1::言わないまでも}}良い。	かんぺきとはいわないまでもよい。	not perfect but good	[sound:fd02864f1aa6.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
この香りは良くて{{c1::たまらない}}。	このかおりはよくてたまらない。	delightful	[sound:7d1d2a2becc3.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
彼の傲慢さには腹が立って{{c1::たらない}}。	かのごうまんさにははらがたってたらない。	extremely irritated	[sound:375c0eed1e84.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
失敗があれば{{c1::こそ}}成長できる。	しっぱいがあればこそせいちょうできる。	through failure	[sound:0f06e8e0d422.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:standard frequency:top10k source:shin-kanzen
彼は文句{{c1::ばかり}}だ。	かれはもんくばかりだ。	only complains	[sound:9f2d260bf9e1.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
有名な店{{c1::だけのことはある}}。	ゆうめいなみせだけのことはある。	lives up to reputation	[sound:ea16156a0664.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top1k source:shin-kanzen
努力しただけ{{c1::あって}}成功した。	どりょくしただけあってせいこうした。	because of effort	[sound:774eadbdd62a.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis complexity:intro frequency:top10k source:shin-kanzen
