#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::05 - N1::Production
#
まい: Negative volitional.	Negative volitional	そんなことはしまい。	そんなことはしまい。	Will not; refuses to	[sound:3b49a7fb7572.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro source:shin-kanzen
まい: Negative volitional.	Negative volitional	かれはもうきまい。	彼はもう来まい。	Will not; refuses to	[sound:9f0c1f8e659e.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
まい: Negative volitional.	Negative volitional	しっぱいするまいとどりょくした。	失敗するまいと努力した。	Will not; refuses to	[sound:5778d7f233d6.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
まい: Negative volitional.	Negative volitional	そんなはずはあるまい。	そんなはずはあるまい。	Will not; refuses to	[sound:6cc6f441e685.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro source:shin-kanzen
まい: Negative volitional.	Negative volitional	いかないわけにはいくまい。	行かないわけにはいくまい。	Will not; refuses to	[sound:0b68281c6342.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard source:shin-kanzen
まい: Negative volitional.	Negative volitional	にどとそんなことはするまい。	二度とそんなことはするまい。	Will not; refuses to	[sound:0fc60c8fd846.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top10k source:shin-kanzen
まい: Negative volitional.	Negative volitional	かれはだまっていようまい。	彼は黙っていようまい。	Will not; refuses to	[sound:1dce64172032.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top5k source:shin-kanzen
まいか: Questioning negation.	Questioning negation	ほんとうにそうではあるまいか。	本当にそうではあるまいか。	Isn't it the case that	[sound:a8a41b7c01a6.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top1k source:shin-kanzen
まいか: Questioning negation.	Questioning negation	かれもそうおもうまいか。	彼もそう思うまいか。	Isn't it the case that	[sound:a7fedbd8ba22.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top5k source:shin-kanzen
まじき: Forbidden/unthinkable.	Forbidden/unthinkable	いうまじきことばをはなした。	言うまじき言葉を話した。	Must not; unthinkable	[sound:945f2d6ba061.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top1k source:shin-kanzen
まじき: Forbidden/unthinkable.	Forbidden/unthinkable	やるまじきこうい。	やるまじき行為。	Must not; unthinkable	[sound:accc619695c5.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:low source:shin-kanzen
ぬ: Must classical.	Must classical	これをしなくてはならぬ。	これをしなくてはならぬ。	Classical must-form	[sound:0f9e75e1ca62.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro source:shin-kanzen
ぬ: Must classical.	Must classical	いかねばならぬ。	行かねばならぬ。	Classical must-form	[sound:e04a21277eef.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro source:shin-kanzen
ぬ: Have not.	Have not	いうべきことばもないぬ。	言うべき言葉もないぬ。	Classical negation	[sound:5b9ae43f243c.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top1k source:shin-kanzen
でなくてなんだろう: What else.	What else	それがほんとうでなくてなんだろう。	それが本当でなくてなんだろう。	Emphasizes only option	[sound:1c765dcd42ad.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top1k source:shin-kanzen
でなくてなんだろう: What else.	What else	これがこたえでなくてなんだろうか。	これが答えでなくてなんだろうか。	Emphasizes only option	[sound:4ff73b21e53f.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top5k source:shin-kanzen
ようがあるまい: No way to.	No way to	にげようがあるまい。	逃げようがあるまい。	No way to; impossible	[sound:a98adf87f406.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro source:shin-kanzen
ようがあるまい: No way to.	No way to	たいこうのしようがあるまい。	対抗のしようがあるまい。	No way to; impossible	[sound:9a93297f415d.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:low source:shin-kanzen
ようがあるまい: No way to.	No way to	ひていしようがあるまい。	否定しようがあるまい。	No way to; impossible	[sound:7c1dd05357bd.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
ぬ: Must classical.	Must classical	かえすべきことばもない。	返すべき言葉もない。	Classical must-form	[sound:ecca2eae26a1.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top1k source:shin-kanzen
ぬ: Have not.	Have not	しらぬがほとけ。	知らぬが仏。	Classical negation	[sound:1a86c28e8cb2.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
まじき: Forbidden/unthinkable.	Forbidden/unthinkable	かれをしんじるまじきりゆうがある。	彼を信じるまじき理由がある。	Must not; unthinkable	[sound:ce8fd8d0829c.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top10k source:shin-kanzen
まい: Negative volitional.	Negative volitional	くるはずがあるまい。	来るはずがあるまい。	Will not; refuses to	[sound:de9be4813733.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top1k source:shin-kanzen
でなくてなんだろう: What else.	What else	それいがいでなくてなんだろう。	それ以外でなくてなんだろう。	Emphasizes only option	[sound:8d7e0e255b95.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top5k source:shin-kanzen
でなくてなんだろう: What else.	What else	かれがはんにんでなくてなんだろう。	彼が犯人でなくてなんだろう。	Emphasizes only option	[sound:63a8c649a185.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top10k source:shin-kanzen
ようがあるまい: No way to.	No way to	かれにかつようがあるまい。	彼に勝つようがあるまい。	No way to; impossible	[sound:2db41a6c2fae.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top5k source:shin-kanzen
ぬ: Must classical.	Must classical	そのほうりつにしたがうべき。	その法律に従うべき。	Classical must-form	[sound:537012d8e0a2.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
ぬ: Must classical.	Must classical	わすれるべきにんではない。	忘れるべき人ではない。	Classical must-form	[sound:42f018b972f8.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top1k source:shin-kanzen
ぬ: Must classical.	Must classical	たすけなくてはならぬ。	助けなくてはならぬ。	Classical must-form	[sound:f07cef8bc6c3.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:low source:shin-kanzen
まい: Negative volitional.	Negative volitional	かれはことわるまい。	彼は断るまい。	Will not; refuses to	[sound:651f535a6352.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
まいか: Questioning negation.	Questioning negation	そんなことがあるまいか。	そんなことがあるまいか。	Isn't it the case that	[sound:ee7d7b06c333.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro source:shin-kanzen
まじき: Forbidden/unthinkable.	Forbidden/unthinkable	かのもうしでをうけまじきりゆうがある。	彼の申し出を受けまじき理由がある。	Must not; unthinkable	[sound:7dd982a9735c.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top10k source:shin-kanzen
ようがあるまい: No way to.	No way to	それをみとめるようがあるまい。	それを認めるようがあるまい。	No way to; impossible	[sound:587c8732e8d2.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top10k source:shin-kanzen
まい: Negative volitional.	Negative volitional	そのはなしはしんじるまい。	その話は信じるまい。	Will not; refuses to	[sound:e2c32e2f6bf7.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:intro frequency:top10k source:shin-kanzen
でなくてなんだろう: What else.	What else	なにをするでなくてなんだろう。	何をするでなくてなんだろう。	Emphasizes only option	[sound:2cf1d3fd9025.mp3]	module:05-n1 jlpt:n1 point:negation-stiff complexity:standard frequency:top1k source:shin-kanzen
