#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition
#
言うなり、やってしまった。	いうなり、やってしまった。	did it just as told	なり	V + なり	immediate action	just as	automatic	[sound:5550b943ff21.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
先生の指示なりを従う。	せんせいのしじなりをしたがう。	obey the teacher's instructions	なり	noun + なり	guideline	direction	compliance	[sound:0d56f64b21d0.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
限界までなりとも頑張る。	げんかいまでなりともがんばる。	strive even to the limit	なりとも	noun + なりとも	extreme effort	even if	perseverance	[sound:0b18faf98ece.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
彼は天才とまでは言わないが、優秀だ。	かれはてんさいとまではいわないが、ゆうしゅうだ。	not to say he's a genius, but he's excellent	とまでは言わないが	noun + とまでは言わないが	qualified praise	reserved	limitation	[sound:dc8b3524622b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
完璧とは言わないまでも、良い結果だ。	かんぺきとはいわないまでも、よいけっかだ。	while not perfect, it's a good result	とは言わないまでも	adj + とは言わないまでも	concession	nonetheless	acceptance	[sound:2ddf460935ca.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
美しいと言ったらありはしない。	うつくしいといったらありはしない。	it's excessively beautiful	と言ったらありはしない	adj + と言ったらありはしない	extreme degree	emphatically	intensity	[sound:9da376a5efb2.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
彼の傲慢さには腹が立ってたらない。	かれのごうまんさにははらがたってたらない。	I'm extremely irritated by his arrogance	たらない	V-て + たらない	unbearable feeling	intolerable	emotion	[sound:375c0eed1e84.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
この香りは良くてたらない。	このかおりはよくてたらない。	this fragrance is wonderfully delightful	たらない	adj-くて + たらない	intense pleasure	delightful	sensation	[sound:9d9f54ecaeef.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
彼の優雅さは芸術の極みだ。	かれのゆうがさはげいじゅつのきわみだ。	his elegance is the epitome of art	の極み	noun + の極み	ultimate form	pinnacle	excellence	[sound:9f8d8aa5753b.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
無知の極みである。	むちのきわみである。	he is the height of ignorance	の極み	noun + の極み	worst form	utmost	negation	[sound:9cbe70f460bb.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
不注意の至りです。	ふちゅういのいたりです。	it was an oversight on my part	の至り	noun + の至り	responsibility	regret	apology	[sound:c9b8b7762f78.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
幸運の至りに感謝します。	こううんのいたりにかんしゃします。	I'm grateful for this stroke of luck	の至り	noun + の至り	gratitude	fortunate	blessing	[sound:64a10d6fbd77.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
彼の行動は無責任きわまる。	かれのこうどうはむせきにんきわまる。	his behavior is utterly irresponsible	きわまる	adj + きわまる	extreme state	utmost	criticism	[sound:65a1b456b7ab.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
その態度は失礼きわまりない。	そのたいどはしつれいきわまりない。	that attitude is extremely rude	きわまりない	adj + きわまりない	maximum rudeness	unbearable	offense	[sound:bdc917c87e85.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
彼は文句ばかりだ。	かれはもんくばかりだ。	he does nothing but complain	ばかりだ	V-ing + ばかりだ	repeated action	constant	behavior	[sound:9f2d260bf9e1.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
雨ばかりが降っている。	あめばかりがふっている。	it's raining constantly	ばかりだ	noun + ばかりだ	sole occurrence	only	weather	[sound:adee34364c1f.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
失敗したことのない人なんて存在しない。	しっぱいしたことのないひとなんてそんざいしない。	people who have never failed don't exist	こと...ない	V + ことのない	universal negation	never	impossibility	[sound:6da95250a4a4.mp3]	module:05-n1 jlpt:n1 point:n1-emphasis
