#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::05 - N1 Grammar::Recognition
#
彼の優秀さばかりに注目が集まっている。	かれのゆうしゅうさばかりにちゅうもくがあつまっている。	Attention is focused exclusively on his excellence.	ばかりに	noun + ばかりに	exclusive focus	solely on	attention	[sound:6b57f6550905.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
運の悪さばかりのせいにしてはいけない。	うんのわるさばかりのせいにしてはいけない。	You can't blame it solely on bad luck.	ばかりに	noun + ばかりに	sole cause	only because of	responsibility	[sound:79abc0e4633a.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
彼の嫌がらせのなんのって、ひどいものだ。	かれのいやがらせのなんのって、ひどいものだ。	His harassment was terrible, I tell you.	のなんのって	noun + のなんのって	emphatic complaint	what a	grievance	[sound:4b5fc8986cab.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
その映画の面白さのなんのって！	そのえいがのおもしろさのなんのって！	How wonderful that movie was!	のなんのって	noun + のなんのって	emphatic praise	such a	entertainment	[sound:ea86cc0fa135.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
彼が犯人のではあるまいか。	かれがはんにんのではあるまいか。	Could he be the culprit?	のではあるまいか	noun + のではあるまいか	speculation	isn't it possible	doubt	[sound:c27ab9da686e.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
これが最後の機会のではあるまいか。	これがさいごのきかいのではあるまいか。	Isn't this our last chance?	のではあるまいか	noun + のではあるまいか	rhetorical question	could this be	opportunity	[sound:e63b98750896.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
火事だと言うが早いか、皆が逃げた。	かじだというがはやいか、みなにげた。	Scarcely had they cried fire when everyone fled.	と言うが早いか	V + と言うが早いか	immediate consequence	no sooner	reaction	[sound:5af703568787.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
開始だと言うが早いか、問題が起きた。	かいしだというがはやいか、もんだいがおきた。	As soon as it started, a problem arose.	と言うが早いか	V + と言うが早いか	quick reaction	the moment	complication	[sound:c07b92fd9d4d.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
彼は気が狂ったとばかりに走り去った。	かれはきがくるったとばかりにはしりさった。	As though he'd lost his mind, he ran away.	とばかりに	V-た + とばかりに	as if	as though	action	[sound:047c83e1a40e.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
勝ったとばかりに喜びを表現した。	かったとばかりによろこびをひょうげんした。	As though victorious, he expressed his joy.	とばかりに	V-た + とばかりに	presumption	acting as if	emotion	[sound:1b713ab00323.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
上司だと思いきや、後輩だった。	じょうしだとおもいきや、こうはいだった。	I thought he was a superior, but he turned out to be a junior.	とは思いきや	noun + とは思いきや	reversal	thought...but	misidentification	[sound:dc6cb4ca3195.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
簡単だと思いきや、非常に難しかった。	かんたんだとおもいきや、ひじょうにむずかしかった。	I thought it was easy, but it turned out to be very difficult.	とは思いきや	adj + とは思いきや	expectation reversal	seemed...but	difficulty	[sound:e83d086e7cd1.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
その映画の面白さのなんのって。	そのえいがのおもしろさのなんのって。	How wonderful that movie was!	のなんのって	のなんのって emphatic	emphatic praise	such a	entertainment	[sound:cbbe7e76eb9e.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
彼の嫌がらせのなんのって。	かれのいやがらせのなんのって。	His harassment was terrible, I tell you.	のなんのって	のなんのって	emphatic complaint	what a	grievance	[sound:125bfa6de58a.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
その人気のなんのって。	そのにんきのなんのって。	His popularity is amazing!	のなんのって	のなんのって	emphatic praise	how popular	popularity	[sound:25246e23e966.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:intro frequency:top10k source:shin-kanzen
彼の成功ぶりのなんのって。	かれのせいこうぶりのなんのって。	His success is remarkable, I tell you.	のなんのって	のなんのって	emphatic praise	such success	achievement	[sound:94fe177b52c6.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
本当かどうかのではあるまいか。	ほんとうかどうかのではあるまいか。	Is it really true, I wonder?	のではあるまいか	のではあるまいか	doubt	is it	truth	[sound:654c17cfcdf2.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top1k source:shin-kanzen
そんなことがあり得るのではあるまいか。	そんなことがありえるのではあるまいか。	Couldn't such a thing possibly happen?	のではあるまいか	のではあるまいか	rhetorical question	isn't it possible	possibility	[sound:28722272a2a7.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
敵襲だと叫ぶが早いか、皆が逃げた。	てきしゅうだとさけぶがはやいか、みなにげた。	Scarcely did they cry enemy attack when everyone fled.	と言うが早いか	と言うが早いか	immediate reaction	no sooner	emergency	[sound:43206613b0b3.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
夜明けだと言うが早いか、出かけた。	よあけだというがはやいか、でかけた。	As soon as dawn broke, he left.	と言うが早いか	と言うが早いか	immediate action	the moment	departure	[sound:fbbb2c671ed3.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
彼は絶望したとばかりに叫んだ。	かれはぜつぼうしたとばかりにさけんだ。	As though in despair, he cried out.	とばかりに	とばかりに as if	presumption	as if	despair	[sound:a4bfe65732d1.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
負けたとばかりに肩を落とした。	まけたとばかりにかたをおとした。	As though defeated, he drooped his shoulders.	とばかりに	とばかりに	posture	as if	defeat	[sound:223497621330.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
成功するとばかりに自信満々だ。	せいこうするとばかりにじしんまんまんだ。	Acting as though he'll definitely succeed, he's full of confidence.	とばかりに	とばかりに	presumption	as if	confidence	[sound:a51642053fb1.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
元気だと思いきや、実は病気だった。	げんきだとおもいきや、じつはびょうきだった。	I thought he was healthy, but he was actually sick.	と思いきや	と思いきや expectation reversal	misunderstanding	thought...but	health	[sound:cd10faa8651b.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
簡単だと思いきや、複雑だった。	かんたんだとおもいきや、ふくざつだった。	I thought it was simple, but it turned out to be complicated.	と思いきや	と思いきや	reversal	thought easy but	complexity	[sound:5d145e760bdd.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top5k source:shin-kanzen
悪いと思いきや、実は良いことだった。	わるいとおもいきや、じつはよいことだった。	I thought it was bad, but it actually turned out well.	と思いきや	と思いきや	positive reversal	thought bad but	outcome	[sound:8314e7be8faa.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
古いと思いきや、新しかった。	ふるいとおもいきや、あたらしかった。	I thought it was old, but it turned out to be new.	と思いきや	と思いきや	age reversal	thought old but	newness	[sound:2a4d57350acc.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top1k source:shin-kanzen
終わったと思いきや、続いていた。	おわったとおもいきや、つづいていた。	I thought it ended, but it kept going.	と思いきや	と思いきや	continuation	thought ended but	ongoing	[sound:e52f2c4affac.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard source:shin-kanzen
敗れたとばかりに悔しがった。	やぶれたとばかりにくやしがった。	As though defeated, he expressed frustration.	とばかりに	とばかりに as if	emotion	acting as if	frustration	[sound:f5277fe78e6b.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard source:shin-kanzen
勝ったとばかりに得意になった。	かったとばかりにとくいになった。	As though victorious, he became proud.	とばかりに	とばかりに as if	pride	acting as if	victory	[sound:c47c16302855.mp3]	module:05-n1 jlpt:n1 point:n1-limit-only complexity:standard frequency:top10k source:shin-kanzen
