#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::05 - N1::Production
#
In discussion, fundamental contradictions became apparent.	本質的	ぎろんのなかで、ほんしつてきなむじゅんがみえてきた。	議論の中で、本質的な矛盾が見えてきた。	Essential marker	[sound:9d6c8f317e67.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Market shifts require swift response.	変化に	しじょうのへんかにすばやくたいおうするひつようがある。	市場の変化にすばやく対応する必要がある。	Adaptation	[sound:1b49ff292982.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Societal impact of technological innovation is immeasurable.	〜もたらす	ぎじゅつかくしんがもたらすしゃかいてきえいきょうはかりしれない。	技術革新がもたらす社会的影響は計り知れない。	Effect marker	[sound:a4612c96ed9c.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Ordinary citizens' living standards improved dramatically.	生活水準	いっぱんしみんのせいかつすいじゅんがおおはばにかいぜんされた。	一般市民の生活水準が大幅に改善された。	Welfare metric	[sound:9fa92fa80d6f.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
A policy shift for the entire organization became unavoidable.	方針転換	そしきぜんたいのほうしんてんかんがよぎなくされた。	組織全体の方針転換が余儀なくされた。	Mandatory pivot	[sound:ed3a10e495c5.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Sincerely taking subordinates' suggestions is vital.	真摯に	ぶかのていあんをしんしにうけとめるしせいがじゅうようだ。	部下の提案を真摯に受け止める姿勢が重要だ。	Earnest marker	[sound:d37491494569.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Response capability to unforeseen situations is tested.	予期しない	よきしないじたいへのたいおうのうりょくがためされる。	予期しない事態への対応能力が試される。	Unexpected marker	[sound:f7a2a0a8a005.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Consumer behavior patterns are becoming complex.	行動パターン	しょうひしゃのこうどうぱたーんはふくざつかしている。	消費者の行動パターンは複雑化している。	Behavior trend	[sound:44277c315ec2.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
Individual efforts contribute to organizational success.	個々の	ここのどりょくがそしきせいこうにこうけんしている。	個々の努力が組織成功に貢献している。	Individual marker	[sound:4062c05b1b86.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:top10k source:shin-kanzen
Judgment based on legal grounds is required.	法的根拠	ほうてきこんきょにもとづいたはんだんがもとめられる。	法的根拠に基づいた判断が求められる。	Legal basis	[sound:f38025e9c6dd.mp3]	module:05-n1 jlpt:n1 point:n1-discourse-markers complexity:standard frequency:low source:shin-kanzen
