#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::08 - Slang::Recognition
#
マジでやってみた。	まじでやってみた。	I seriously tried it.	Reality emphasis	マジで really	Serious action	Emphasis marker		[sound:77210cf0aab0.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
チョー面白い、その映画。	ちょーおもしろい、そのえいが。	That movie is super interesting.	Extreme descriptor	チョー super + interesting	Positive emphasis	Youth enthusiasm		[sound:1a405b2a9f5a.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
ホント大変だった。	ほんとたいへんだった。	It was seriously difficult.	Casual reality	ホント really	Past difficulty	Casual emphasis		[sound:11bbb80d1538.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
ザ・日本的だね。	ざ・にほんてきだね。	That's like, totally Japanese.	Type classification	ザ quintessential	Typification	Descriptor prefix		[sound:8dfba2d14b3e.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top10k
めっちゃ早い。	めっちゃはやい。	It's super fast.	Speed emphasis	めっちゃ very + fast	Casual emphasis	Speed descriptor		[sound:3c29fca58128.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
ダルダルで動けない。	だるだるでうごけない。	I'm too sluggish to move.	Laziness extreme	ダルい lazy → doubled	Laziness expression	Mood descriptor		[sound:dbdde165faba.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
クソ難しいよ。	くそむずかしいよ。	That's freaking difficult.	Vulgar intensifier	クソ damn + difficult	Emphatic complaint	Casual vulgarity		[sound:6fb1ba68491f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
ヤバい、勉強してない。	やばい、べんきょうしてない。	Oh crap, I didn't study.	Mild distress	ヤバい oh no	Mild panic	Casual crisis		[sound:f53df1534229.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
ウケるよ、その理由。	うけるよ、そのりゆう。	That reason is hilarious.	Humor reaction	ウケる amuse	Laughter response	Funny reaction		[sound:582b3aeb39d6.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top5k
サッしちゃおう。	さっしちゃおう。	Let's just do it quickly.	Quick action	サッ quickly + verb	Casual decision	Speed emphasis		[sound:7451331b1154.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
スルーされたい。	するーされたい。	I ignored that.	Dismissal action	スルー skip English	Dismissal response	Social behavior		[sound:40bc03b00eed.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
マジなの？	まじなの。	Are you serious?	Reality check	マジ real + question	Disbelief expression	Questioning reality		[sound:f51aa3dde987.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
ホンマに？	ほんまに。	Really? (Kansai).	Kansai emphasis	ホンマ Kansai truly	Reality check	Regional dialect		[sound:0e52b9bec5ff.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
チョー簡単。	ちょーかんたん。	Super easy.	Simplicity emphasis	チョー super + easy	Ease expression	Positive emphasis		[sound:e93da7e366c0.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top5k
ヤバい、かっこいい。	やばい、かっこいい。	That's awesomely cool.	Positive surprise	ヤバい amazing + cool	Admiration expression	Positive reaction		[sound:9c9bb5afd902.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
クソかっこいい。	くそかっこいい。	That's incredibly cool.	Emphatic admiration	クソ damn + cool	Strong admiration	Enthusiasm expression		[sound:7ce6ad18273c.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
ダル、勉強したくない。	だる、べんきょうしたくない。	Ugh, I don't wanna study.	Reluctance expression	ダル lazy short	Reluctance mood	Mood descriptor		[sound:6d821794fb2f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
めっちゃ怖い。	めっちゃこわい。	That's super scary.	Fear emphasis	めっちゃ very + scary	Fear expression	Scary emphasis		[sound:587dac9be06f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top5k
ザ・恋愛ドラマ。	ざ・こいあいどらま。	That's a total romance drama.	Type classification	ザ typical + genre	Genre classification	Descriptor prefix		[sound:c442e3fd6482.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:low
ウケー、そういうこと。	ウケー、そういうこと。	Haha, I see what you mean.	Amused understanding	ウケ + ー laugh	Humor agreement	Understanding response		[sound:09945832d5d9.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
マジ、最高だわ。	まじ、さいこうだわ。	Seriously, that's the best.	Reality superlative	マジ really + best	Strong approval	Enthusiasm expression		[sound:70e519043f55.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top10k
チョー懐かしい。	ちょーなつかしい。	That brings back memories.	Nostalgia emphasis	チョー super + nostalgic	Memory reference	Emotional reaction		[sound:bd81f6d27d7f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:low
めっちゃ嬉しい。	めっちゃうれしい。	That makes me super happy.	Joy emphasis	めっちゃ very + happy	Positive emotion	Enthusiasm expression		[sound:29cc646fe761.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top5k
ダルダル気分。	だるだるきぶん。	I'm in such a lazy mood.	Lazy mood	ダルダル lazy doubled	Mood description	Laziness expression		[sound:183806af6a02.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top5k
ウケる、本当に。	ウケる、ほんとうに。	That's seriously funny.	Humor emphasis	ウケる + really	Laughter emphasis	Humor agreement		[sound:fc5a3a537b1f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
マジ、驚いた。	まじ、おどろいた。	That seriously surprised me.	Reality surprise	マジ really + surprised	Surprise expression	Emotion acknowledgment		[sound:a4ee466165f1.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
チョー好き。	ちょーすき。	I super like that.	Love emphasis	チョー super + like	Strong preference	Affection expression		[sound:bd7cf9acd865.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top1k
めっちゃ飽きた。	めっちゃあきた。	I'm super bored with it.	Boredom emphasis	めっちゃ very + bored	Boredom expression	Negative emotion		[sound:4ac8fa89efa9.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
ホント、ですね。	ほんと、ですね。	Seriously, right?	Casual agreement	ホント really	Agreement statement	Polite confirmation		[sound:2512d774161f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro
ザ・文化祭。	ざ・ぶんかさい。	That's like a total school festival.	Type classification	ザ typical + event	Event typification	Descriptor prefix		[sound:c93b33c98f0f.mp3]	register:slang domain:youth module:08-slang point:youth-modifiers complexity:intro frequency:top10k
