#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::08 - Slang & Internet Speech::Recognition
#
それ、マジ？	それ、まじ。	Are you serious about that?	cloze-derived	Are you serious about that?	Are you serious about that?	Are you serious about that?		[sound:7d355c0096f9.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
チョーかわいい。	ちょーかわいい。	That's super cute.	cloze-derived	That's super cute.	That's super cute.	That's super cute.		[sound:f89ddfcc336f.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
めっちゃ面白い。	めっちゃおもしろい。	That's really funny.	cloze-derived	That's really funny.	That's really funny.	That's really funny.		[sound:2854a15185f8.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
えぐい、そのゲーム。	えぐい、そのげーむ。	That game is intense.	cloze-derived	That game is intense.	That game is intense.	That game is intense.		[sound:28f2b985b243.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top10k source:tofugu
それ、えぐいやん。	それ、えぐいやん。	That's seriously intense.	cloze-derived	That's seriously intense.	That's seriously intense.	That's seriously intense.		[sound:8f3f7ffa7123.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
バエる写真だね。	ばえるしゃしんだね。	That's an Insta-worthy photo.	cloze-derived	That's an Insta-worthy photo.	That's an Insta-worthy photo.	That's an Insta-worthy photo.		[sound:dbb9654ab628.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
スルーしたよ。	するーしたよ。	I ignored it.	cloze-derived	I ignored it.	I ignored it.	I ignored it.		[sound:ddf9629e639e.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
ポシャった計画。	ぽしゃったけいかく。	The plan fell apart.	cloze-derived	The plan fell apart.	The plan fell apart.	The plan fell apart.		[sound:0a983748848d.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top5k source:tofugu
だぶだぶの服。	だぶだぶのふく。	Oversized clothing.	cloze-derived	Oversized clothing.	Oversized clothing.	Oversized clothing.		[sound:abeabb5fd2a7.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
ダルダルで勉強できない。	だるだるでべんきょうできない。	I'm too lazy to study.	cloze-derived	I'm too lazy to study.	I'm too lazy to study.	I'm too lazy to study.		[sound:3902e7eb71a5.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
それ、ウケる！	それ、ウケる。	That's hilarious!	cloze-derived	That's hilarious!	That's hilarious!	That's hilarious!		[sound:a30d5506a813.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
それな、わかるわ。	それな、わかるわ。	That's so true, I get it.	cloze-derived	That's so true, I get it.	That's so true, I get it.	That's so true, I get it.		[sound:89db8feb6247.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
ホントつらい。	ほんとつらい。	This is seriously tough.	cloze-derived	This is seriously tough.	This is seriously tough.	This is seriously tough.		[sound:c202886d3863.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
クソ、難しい。	くそ、むずかしい。	That's damn difficult.	cloze-derived	That's damn difficult.	That's damn difficult.	That's damn difficult.		[sound:712ae7345f83.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
推しに貢いでる。	おしにつぎでる。	My favorite's new song.	cloze-derived	My favorite's new song.	My favorite's new song.	My favorite's new song.		[sound:49c416a325bb.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
ザ・レトロだね。	ざ・れとろだね。	That's totally retro.	cloze-derived	That's totally retro.	That's totally retro.	That's totally retro.		[sound:d8605d61f992.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
チル、いいよね。	ちる、いいよね。	Chill vibes are nice.	cloze-derived	Chill vibes are nice.	Chill vibes are nice.	Chill vibes are nice.		[sound:5e40896b49ed.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
ヤバい、その見た目。	やばい、そのみたため。	That look is wild.	cloze-derived	That look is wild.	That look is wild.	That look is wild.		[sound:aeaeef366b4d.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
アゲアゲだね。	あげあげだね。	You're in a great mood.	cloze-derived	You're in a great mood.	You're in a great mood.	You're in a great mood.		[sound:06f23c31eade.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
推し活、楽しい。	おしかつ、たのしい。	Fan activities are fun.	cloze-derived	Fan activities are fun.	Fan activities are fun.	Fan activities are fun.		[sound:881b460a4735.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
クソゲーだよ。	くそげーだよ。	It's a crappy game.	cloze-derived	It's a crappy game.	It's a crappy game.	It's a crappy game.		[sound:baf4038d9107.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
ダル、勉強したくない。	だる、べんきょうしたくない。	I don't wanna study.	cloze-derived	I don't wanna study.	I don't wanna study.	I don't wanna study.		[sound:6d821794fb2f.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top1k source:tofugu
めっちゃ怖い。	めっちゃこわい。	That's super scary.	cloze-derived	That's super scary.	That's super scary.	That's super scary.		[sound:587dac9be06f.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top5k source:tofugu
インスタ映え、狙ってる。	いんすたばえ、ねらってる。	Going for Insta-worthy shots.	cloze-derived	Going for Insta-worthy shots.	Going for Insta-worthy shots.	Going for Insta-worthy shots.		[sound:08c1d22d74e7.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro source:tofugu
推し事、頑張ってる。	おしごと、がんばってる。	Working hard on fan activities.	cloze-derived	Working hard on fan activities.	Working hard on fan activities.	Working hard on fan activities.		[sound:5df1ba8eb525.mp3]	register:slang domain:gen-z module:08-slang point:youth-slang complexity:intro frequency:top5k source:tofugu
