#separator:tab
#html:true
#columns:Audio	Prompt	Answer	Reading	EN	Tags
#notetype:Dictation
#deck:Japanese Grammar::08 - Slang::Dictation
#
[sound:dcd3c7d63441.mp3]	クソ！失敗した。	クソ！失敗した。	くそ。しっぱいした。	Damn it! I failed.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:top5k source:tofugu point:module-dictation_dictation complexity:standard
[sound:89690af55dc9.mp3]	うるせー、うるさいよ。	うるせー、うるさいよ。	うるせー、うるさいよ。	Shut up, you're loud.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:69a299ec047d.mp3]	うぜー、そいつ。	うぜー、そいつ。	うぜー、そいつ。	That guy is annoying as hell.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:25db661d2cee.mp3]	うずい、その人。	うずい、その人。	うずい、そのひと。	That person bugs me.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:top1k source:tofugu point:module-dictation_dictation complexity:standard
[sound:c0a525a354f3.mp3]	ダスい、そのセンス。	ダスい、そのセンス。	ださい、そのせんす。	That sense is totally uncool.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:low source:tofugu point:module-dictation_dictation complexity:standard
[sound:14c7b6413f6e.mp3]	アホだな。	アホだな。	あほだな。	That's stupid.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:c9125de7846e.mp3]	アホだよ、本当___。	アホだよ、本当に。	あほだよ、ほんとうに。	You're seriously dumb.	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:top1k source:tofugu point:module-dictation_dictation complexity:standard
[sound:12af1e0acfbe.mp3]	クソアホ！	クソアホ！	くそあほ。	Damn idiot!	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:28f2b985b243.mp3]	えぐい、そのゲーム。	えぐい、そのゲーム。	えぐい、そのげーむ。	That game is intense.	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu point:module-dictation_dictation complexity:standard
[sound:daad27b12e08.mp3]	えぐいやん、マジ___。	えぐいやん、マジで。	えぐいやん、まじで。	That's seriously intense.	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:89db8feb6247.mp3]	それな、わかるわ。	それな、わかるわ。	それな、わかるわ。	That's so true, I get it.	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:832df564fabe.mp3]	まじ、ウケる。	まじ、ウケる。	まじ、ウケる。	That's seriously funny.	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:5e40896b49ed.mp3]	チル、いいよね。	チル、いいよね。	ちる、いいよね。	Chill vibes are nice.	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-dictation_dictation complexity:standard
[sound:aeaeef366b4d.mp3]	ヤバい、その見た目。	ヤバい、その見た目。	やばい、そのみたため。	Dude, that look is wild.	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu point:module-dictation_dictation complexity:standard
