#separator:tab
#html:true
#columns:Audio	Transcript	Reading	EN	Hint	Tags
#notetype:Listening
#deck:Japanese Grammar::08 - Slang::Listening
#
[sound:dcd3c7d63441.mp3]	クソ！失敗した。	くそ。しっぱいした。	Damn it! I failed.	Curse word	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:top5k source:tofugu point:module-listening_listening complexity:standard
[sound:89690af55dc9.mp3]	うるせー、うるさいよ。	うるせー、うるさいよ。	Shut up, you're loud.	Dismissive anger	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:69a299ec047d.mp3]	うぜー、そいつ。	うぜー、そいつ。	That guy is annoying as hell.	Rude dismissal	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:25db661d2cee.mp3]	うずい、その人。	うずい、そのひと。	That person bugs me.	Subtle disapproval	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:top1k source:tofugu point:module-listening_listening complexity:standard
[sound:c0a525a354f3.mp3]	ダスい、そのセンス。	ださい、そのせんす。	That sense is totally uncool.	Negative comment	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:low source:tofugu point:module-listening_listening complexity:standard
[sound:14c7b6413f6e.mp3]	アホだな。	あほだな。	That's stupid.	Mild curse	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:c9125de7846e.mp3]	アホだよ、本当に。	あほだよ、ほんとうに。	You're seriously dumb.	Mockery expression	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro frequency:top1k source:tofugu point:module-listening_listening complexity:standard
[sound:12af1e0acfbe.mp3]	クソアホ！	くそあほ。	Damn idiot!	Harsh curse	register:slang register:vulgar module:08-slang point:casual-vulgar complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:28f2b985b243.mp3]	えぐい、そのゲーム。	えぐい、そのげーむ。	That game is intense.	Youth slang	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu point:module-listening_listening complexity:standard
[sound:daad27b12e08.mp3]	えぐいやん、マジで。	えぐいやん、まじで。	That's seriously intense.	Regional youth	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:89db8feb6247.mp3]	それな、わかるわ。	それな、わかるわ。	That's so true, I get it.	Youth bonding	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:832df564fabe.mp3]	まじ、ウケる。	まじ、ウケる。	That's seriously funny.	Youth humor	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:5e40896b49ed.mp3]	チル、いいよね。	ちる、いいよね。	Chill vibes are nice.	Mood descriptor	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:aeaeef366b4d.mp3]	ヤバい、その見た目。	やばい、そのみたため。	Dude, that look is wild.	Fashion comment	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu point:module-listening_listening complexity:standard
[sound:700b0984cc29.mp3]	ポシャったよ、計画。	ぽしゃったよ、けいかく。	The plan fell apart.	Negative outcome	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top5k source:tofugu point:module-listening_listening complexity:standard
[sound:7bad2f7bcdda.mp3]	バエる写真撮ろう。	ばえるしゃしんとろう。	Let's take Insta-worthy shots.	Social media	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu point:module-listening_listening complexity:standard
[sound:5cf595afd385.mp3]	めっちゃ可愛い服だね。	めっちゃかわいいふくだね。	That's a really cute outfit.	Gyaru enthusiasm	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top1k source:tofugu point:module-listening_listening complexity:standard
[sound:9b3340516dd7.mp3]	マジうける！	まじうける。	That's seriously hilarious!	Gyaru slang	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:5cf889686753.mp3]	ゲットしたよ、バッグ。	げっとしたよ、ばっぐ。	I got that bag.	Purchase action	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top10k source:tofugu point:module-listening_listening complexity:standard
[sound:42853960879d.mp3]	うざい、そいつ。	うざい、そいつ。	That guy is annoying.	Social judgment	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:7ace7d87cadd.mp3]	ひくよ、そんなの。	ひくよ、そんなの。	That's weird/gross.	Social disapproval	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:2848af911b1d.mp3]	ダサい、そのファッション。	ださい、そのふぁっしょん。	That fashion is uncool.	Negative comment	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:852c5fd3f853.mp3]	チョーイケメン、あいつ。	ちょーいけめん、あいつ。	That guy is super handsome.	Attraction talk	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu point:module-listening_listening complexity:standard
[sound:bf9d70b54127.mp3]	イケメン、大好き。	いけめん、だいすき。	I love handsome guys.	Dating talk	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top1k source:tofugu point:module-listening_listening complexity:standard
