#separator:tab
#html:true
#columns:Prompt	Target	Reading	Sample	Why	Audio	Tags
#notetype:Production
#deck:Japanese Grammar::08 - Slang::Production
#
That game is intense.	Grotesque → extreme	えぐい、そのげーむ。	えぐい、そのゲーム。	Extreme reaction	[sound:28f2b985b243.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu
That's seriously intense.	えぐい + やん	えぐいやん、まじで。	えぐいやん、マジで。	Emphasis particle	[sound:daad27b12e08.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
That's so true, I get it.	それ + な affirmation	それな、わかるわ。	それな、わかるわ。	Relatable response	[sound:89db8feb6247.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
That's seriously funny.	マジ + ウケる	まじ、ウケる。	まじ、ウケる。	Laugh response	[sound:832df564fabe.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
Chill vibes are nice.	Chill English origin	ちる、いいよね。	チル、いいよね。	Relaxation praise	[sound:5e40896b49ed.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
Dude, that look is wild.	ヤバい ambiguous	やばい、そのみたため。	ヤバい、その見た目。	Reaction particle	[sound:aeaeef366b4d.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
The plan fell apart.	ポシャる failure	ぽしゃったよ、けいかく。	ポシャったよ、計画。	Failure consequence	[sound:700b0984cc29.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top5k source:tofugu
Let's take Insta-worthy shots.	映える visual	ばえるしゃしんとろう。	バエる写真撮ろう。	Photo planning	[sound:7bad2f7bcdda.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
I like oversized clothes.	だぶだぶ loose	だぶだぶのふくがすき。	だぶだぶの服が好き。	Oversized style	[sound:82b37554abda.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
Super duper cute.	チョー super + cute	ちょーかわいい。	チョーかわいい。	Cuteness expression	[sound:f89ddfcc336f.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
That's totally retro.	ザ quintessential	ざ、れとろだね。	ザ、レトロだね。	Classic type	[sound:77a53ffad861.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
That's super funny.	めっちゃ very + funny	めっちゃおもろい。	めっちゃおもろい。	Humor emphasis	[sound:c9cbcaf3dc61.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
I'm too lazy to study.	ダルい → ダルダル	だるだるでべんきょうできない。	ダルダルで勉強できない。	Mood description	[sound:3902e7eb71a5.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
That sense of humor is hilarious.	ウケる amuse	ウケる、そのせんす。	ウケる、そのセンス。	Funny reaction	[sound:8307d7d92f27.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:low source:tofugu
I ignored it.	Skip/pass over	するーわざもってる。	スルー技持ってる。	Ignored response	[sound:0a154df21211.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:low source:tofugu
I have no intention to deal with it.	サッ quick	さっするきないな。	サッする気ないな。	Quick dismissal	[sound:5e1f2bd10a21.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top5k source:tofugu
Seriously, isn't that crazy?	ジツ truth/reality	じつ、やばくない。	ジツ、やばくない？	Rhetorical question	[sound:bb1828977b0a.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
It's a crappy game.	クソ crap/bad	くそげーだよ。	クソゲーだよ。	Harsh judgment	[sound:baf4038d9107.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
Seriously, it's tough.	本当に truly	ほんと、つらい。	ホント、つらい。	Empathetic statement	[sound:b012a3e87b0c.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
Roger that, understood.	ザンス understating	ざんす、りょうかい。	ザンス、了解。	Quick confirmation	[sound:b56f52d7938f.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:low source:tofugu
Oh no, I ate it all.	ヤバい surprise	やばい、ぜんぶたべちゃった。	ヤバい、全部食べちゃった。	Mild panic reaction	[sound:17eac5401fad.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
You're in a great mood.	上がる → アゲアゲ	あげあげだね。	アゲアゲだね。	High spirits	[sound:06f23c31eade.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
Supporting my favorite is fun.	推し favorite activity	おしかつ、たのしい。	推し活、楽しい。	Fan life	[sound:881b460a4735.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
That post went viral.	Buzz English origin	ばずった、そのとうこう。	バズった、その投稿。	Viral moment	[sound:505dfaa6fa26.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
My favorite's new song is amazing.	推し new song	おしのしんきょく、さいこう。	推しの新曲、最高。	Music praise	[sound:a722cf183c5a.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu
Fan activities are fun.	オタ activity	おたかつたのしいな。	オタ活楽しいな。	Fun hobby	[sound:885203b653dc.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top1k source:tofugu
That fan bag is cute.	痛 character items	いたばっぐ、かわいい。	痛バッグ、かわいい。	Fashion appreciation	[sound:825db0919859.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu
I'm working on my personal brand.	Self-produce English	せるふぷろでゅーすちゅう。	セルフプロデュース中。	Identity work	[sound:12cc6a44fde1.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu
I'm going for Insta-worthy shots.	インスタ映え aesthetic	いんすたばえ、ねらってる。	インスタ映え、狙ってる。	Photo strategy	[sound:08c1d22d74e7.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
My fandom interest crashed hard.	推し活 vertical drop	おしかつすいちょくらっか。	推し活垂直落下。	Obsession end	[sound:28aea80081d9.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:low source:tofugu
TikTok is trending.	TikTok popular	てぃっくとっくりゅうこうってる。	TikTok流行ってる。	Trend observation	[sound:20d82f2fe557.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu
I gave my favorite my support points.	推し favorite points	おしにおしぽい。	推しに推しポイ。	Fan support action	[sound:ebe92f8b327b.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
I support my favorite member.	推し member	おしめんおしてる。	推しメン推してる。	Member preference	[sound:8137686eb5f3.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro source:tofugu
I'm working hard on my fandom activities.	推し事 fandom work	おしとあゆむ。	推しと歩む。	Dedication expression	[sound:e2ab9a3966d1.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:low source:tofugu
I'm being swayed by my favorite.	推し sway	おしにふりまわされる。	推しに振り回される。	Obsession acknowledgment	[sound:a161b355181f.mp3]	register:slang domain:gen-z module:08-slang point:gen-z-slang complexity:intro frequency:top10k source:tofugu
