#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::08 - Slang::Recognition
#
めっちゃ可愛い服だね。	めっちゃかわいいふくだね。	That's a really cute outfit.	Gyaru intensifier	めっちゃ very	Cuteness praise	Gyaru enthusiasm		[sound:5cf595afd385.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top1k source:tofugu
マジうける！	まじうける。	That's seriously hilarious!	Gyaru humor	マジ seriously + funny	Laugh reaction	Gyaru slang		[sound:9b3340516dd7.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu
ゲットしたよ、バッグ。	げっとしたよ、ばっぐ。	I got that bag.	Acquisition verb	Get English	Shopping success	Purchase action		[sound:5cf889686753.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top10k source:tofugu
うざい、そいつ。	うざい、そいつ。	That guy is annoying.	Gyaru negative	うざい irritating	Annoyance expression	Social judgment		[sound:42853960879d.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu
ひくよ、そんなの。	ひくよ、そんなの。	That's weird/gross.	Gyaru recoil	引く recoil/withdraw	Disgust response	Social disapproval		[sound:7ace7d87cadd.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu
ダサい、そのファッション。	ださい、そのふぁっしょん。	That fashion is uncool.	Fashion criticism	ダサい uncool	Style judgment	Negative comment		[sound:2848af911b1d.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu
チョーイケメン、あいつ。	ちょーいけめん、あいつ。	That guy is super handsome.	Attraction expression	チョー super + handsome	Extreme admiration	Attraction talk		[sound:852c5fd3f853.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu
イケメン、大好き。	いけめん、だいすき。	I love handsome guys.	Attraction preference	イケメン attractive male	Love expression	Dating talk		[sound:bf9d70b54127.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top1k source:tofugu
カワイイー、そのアクセ。	かわいいー、そのあくせ。	That accessory is so cute!	Enthusiasm expression	カワイイ elongation	Accessory praise	Fashion enthusiasm		[sound:5b5bfc1cf0e7.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro source:tofugu
オシャレだね、その髪。	おしゃれだね、そのかみ。	Your hair is stylish.	Fashion compliment	おしゃれ fashionable	Hair praise	Style appreciation		[sound:83b816967509.mp3]	register:slang domain:gyaru module:08-slang point:gyaru-words complexity:intro frequency:top5k source:tofugu
