#separator:tab
#html:true
#columns:Text	Reading	Hint	Audio	Tags
#notetype:Cloze
#
#deck:Japanese Grammar (Strict)::01 - N5 Grammar::Cloze

暑{{c1::い}}です。	あつ{{c1::い}}です。	it is hot [polite]	[sound:685082d0018b.mp3]	module:01-n5 jlpt:n5 point:いい complexity:intro source:shin-kanzen
暑{{c1::かった}}です。	あつ{{c1::かった}}です。	it was hot [past]	[sound:b184715a9d8a.mp3]	module:01-n5 jlpt:n5 point:いい complexity:intro source:shin-kanzen
暑{{c1::くない}}です。	あつ{{c1::くない}}です。	it is not hot [negative]	[sound:e7426b7c788b.mp3]	module:01-n5 jlpt:n5 point:いい complexity:intro source:shin-kanzen
本は面白{{c1::い}}です。	ほんはおもしろ{{c1::い}}です。	book is interesting	[sound:0d3512d7f97d.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top10k complexity:intro source:shin-kanzen
映画は長{{c1::かった}}です。	えいがはなが{{c1::かった}}です。	movie was long [past]	[sound:114831d1ea1b.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
部屋は明るくな{{c1::い}}です。	へやはあかるくな{{c1::い}}です。	room is not bright	[sound:68531c05c482.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
このコーヒーは冷たい{{c1::です}}。	このこーひーはつめたい{{c1::です}}。	this coffee is cold	[sound:1a19e5151dcf.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
天気はいい{{c1::でしょう}}。	てんきはいい{{c1::でしょう}}。	weather will be nice	[sound:437c3bbe1756.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
道は狭{{c1::い}}です。	みちはせまい{{c1::です}}。	path is narrow	[sound:7ca3bdaf4bab.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
食べ物はおいし{{c1::い}}です。	たべものはおいし{{c1::い}}です。	food is delicious	[sound:a008b2178469.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
高{{c1::い}}です。	たか{{c1::い}}です。	it is expensive	[sound:f4f709d9edf9.mp3]	module:01-n5 jlpt:n5 point:いい complexity:intro source:shin-kanzen
安{{c1::かった}}です。	やす{{c1::かった}}です。	it was cheap [past]	[sound:15c5b649ebe0.mp3]	module:01-n5 jlpt:n5 point:いい complexity:intro source:shin-kanzen
仕事は難し{{c1::い}}です。	しごとはむずかし{{c1::い}}です。	work is difficult	[sound:13048852982c.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top10k complexity:intro source:shin-kanzen
新し{{c1::い}}車です。	あたらし{{c1::い}}くるまです。	it is a new car	[sound:a0132b34b20a.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
古い{{c1::です}}。	ふるい{{c1::です}}。	it is old	[sound:31350dc36416.mp3]	module:01-n5 jlpt:n5 point:いい frequency:top1k complexity:intro source:shin-kanzen
