#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::01 - N5 Grammar::Recognition
#
猫がいます。	ねこがいます。	There is a cat.	existence-animate	A がいます	animate existence (living things)	animals/people	ない	[sound:50172ce2ea62.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
机がいますか？	つくえがいますか。	Is there a desk?	existence-animate-question	A が + います + か	question animate existence	question form	ない	[sound:b502281a9e97.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
ペンがあります。	ぺんがあります。	There is a pen.	existence-inanimate	A が + あります	inanimate existence (objects)	things/objects	ない	[sound:3c4dbc6d1978.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
友達がいっぱいいます。	ともだちがいっぱいいます。	There are lots of friends.	existence-many	A が + いっぱい + います	many animate things	quantity	ない	[sound:a45c7d087e57.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
部屋に椅子があります。	へやにいすがあります。	There is a chair in the room.	existence-location	場所に + A が + あります	location + existence	where	ない	[sound:4658d564e794.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
私は猫が好きです。	わたしはねこがすきです。	I like cats.	preference-like	A は B が好きです	like/preference	animals	嫌い	[sound:7eb51044f0f3.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
兄は野菜が嫌いです。	あにはやさいがきらいです。	Older brother dislikes vegetables.	preference-dislike	A は B が嫌い	dislike/hate	food	好き	[sound:6bb43b8fa4c8.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
子どもはゲームが好きです。	こどもはげーむがすきです。	Children like games.	preference-child	child + game + like	preference active	activities	嫌い	[sound:b3f624a0d434.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
犬は散歩が好きですか？	いぬはさんぽがすきですか。	Does the dog like walks?	preference-question	like question form	question preference	question	嫌い	[sound:a8bfe1987cef.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
私も同じに好きです。	わたしもおなじにすきです。	I like the same thing.	preference-same	same + like	shared preference	agreement	嫌い	[sound:3269a33775f0.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
日本語が分かります。	にほんごがわかります。	I understand Japanese.	understand-language	言語が分かります	language understanding	languages	分かりません	[sound:974aeefb2391.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
その問題が分かりました。	そのもんだいがわかりました。	I understood the problem.	understand-past	problem + understand past	understanding action	comprehension	分かりません	[sound:cef12e14b8a5.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
私は泳ぐことができます。	わたしはおよぐことができます。	I can swim.	ability-can	V + ことができます	ability/capability	skills	できません	[sound:a801c9d12653.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
彼女は中国語が話せます。	かのじょはちゅうごくごがはなせます。	She can speak Chinese.	ability-language	language + speak-can	language ability	languages	できません	[sound:903c66482ae9.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
子どもはまだ読めません。	こどもはまだよめません。	Child cannot read yet.	ability-negative	yet + cannot read	negative ability	development	できます	[sound:985fc2042168.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
私はそう思います。	わたしはそうおもいます。	I think so.	think-affirmative	A と思います	I believe/think	opinion	言います	[sound:042c95fc7acc.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
彼はそうではないと思います。	かれはそうではないとおもいます。	I think he is not like that.	think-negative	negative + と思います	thought negation	disagreement	言います	[sound:0c4e3a5741b2.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
これは難しいと思いませんか？	これはむずかしいとおもいませんか。	Don't you think this is hard?	think-question	think question form	questioning opinion	soliciting view	言います	[sound:1be24e7b3322.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
先生は試験は大事だと言いました。	せんせいはしけんはたいせつだといいました。	Teacher said test is important.	say-past	A + と言いました	reported speech past	teaching	思います	[sound:cf82e81e7650.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
みんなは同じことを言っています。	みんなはおなじことをいっています。	Everyone is saying the same thing.	say-current	same + say continuous	ongoing saying	group speech	思います	[sound:ea7864276575.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
明日は出かけるつもりです。	あしたはでかけるつもりです。	I plan to go out tomorrow.	intention-plan	V(dict) + つもりです	intention/plan	future action	予定ではない	[sound:fc2b236d19f2.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
この週末は勉強するつもりです。	このしゅうまつはべんきょうするつもりです。	This weekend I intend to study.	intention-weekend	weekend + study intention	study plan	academics	予定ではない	[sound:73ad5b659cd5.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
来年日本に行く予定です。	らいねんにほんにいくよていです。	I have a plan to go to Japan next year.	plan-travel	next year + travel plan	travel plans	destinations	つもりではない	[sound:60c58079964b.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
飛行機の予約は何時ですか？	ひこうきのよやくはなんじですか。	What time is the plane reservation?	plan-booking	flight + booking	scheduling	travel	つもり	[sound:78525a557a4f.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
会議は午後予定しています。	かいぎはごごよていしています。	Meeting is scheduled for afternoon.	plan-meeting	meeting + afternoon schedule	scheduled events	work	つもり	[sound:17553cdc8009.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
泳ぐことができます。	およぐことができます。	I can swim.	ability-ことができる	V + ことができる	basic ability	skills	できません	[sound:46d4af93c357.mp3]	module:01-n5 jlpt:n5 point:n5-constructions
