#separator:tab
#html:true
#columns:Audio	Transcript	Reading	EN	Hint	Tags
#notetype:Listening
#deck:Japanese Grammar::01 - N5::Listening
#
[sound:659475942627.mp3]	運動したほうがいいです。	うんどうしたほうがいいです。	You should exercise.	suggests better option	module:01-n5 jlpt:n5 point:advice-experience complexity:intro frequency:top5k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:a5f2d09f0daa.mp3]	もっと勉強したほうがいいですよ。	もっとべんきょうしたほうがいいですよ。	You should study more.	advises improvement	module:01-n5 jlpt:n5 point:advice-experience complexity:standard frequency:top1k source:shin-kanzen point:module-listening_listening
[sound:647ab444b352.mp3]	野菜を食べたほうがいいです。	やさいをたべたほうがいいです。	You should eat vegetables.	recommends diet	module:01-n5 jlpt:n5 point:advice-experience complexity:standard frequency:top1k source:shin-kanzen point:module-listening_listening
[sound:ba47d2d2262b.mp3]	早く寝たほうがいいですね。	はやくねたほうがいいですね。	You should sleep early.	suggests schedule	module:01-n5 jlpt:n5 point:advice-experience complexity:standard source:shin-kanzen point:module-listening_listening
[sound:4cfb8b23bec4.mp3]	医者に行ったほうがいいですよ。	いしゃにいったほうがいいですよ。	You should see a doctor.	suggests medical care	module:01-n5 jlpt:n5 point:advice-experience complexity:standard frequency:top1k source:shin-kanzen point:module-listening_listening
[sound:daf048c442b3.mp3]	そんなことはしないほうがいいです。	そんなことはしないほうがいいです。	You shouldn't do that.	negative recommendation	module:01-n5 jlpt:n5 point:advice-experience complexity:standard source:shin-kanzen point:module-listening_listening
[sound:8b28edf76973.mp3]	その人と関わらないほうがいいですよ。	そのひととかかわらないほうがいいですよ。	Better not get involved.	advises distance	module:01-n5 jlpt:n5 point:advice-experience complexity:standard frequency:top1k source:shin-kanzen point:module-listening_listening
[sound:0675f4789bb0.mp3]	今は言わないほうがいいですね。	いまはいわないほうがいいですね。	Better not say it now.	timing advice	module:01-n5 jlpt:n5 point:advice-experience complexity:standard frequency:top1k source:shin-kanzen point:module-listening_listening
[sound:6279698ea70c.mp3]	彼は私より背が高い。	かれはわたしよりせがたかい。	He is taller than me.	marks comparison baseline	module:01-n5 jlpt:n5 point:extended-particles complexity:intro frequency:top5k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:fbd226ee8fed.mp3]	日本より韓国が好きです。	にほんよりかんこくがすきです。	I prefer Korea to Japan.	baseline for comparison	module:01-n5 jlpt:n5 point:extended-particles complexity:intro frequency:top10k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:2ec127435d4a.mp3]	毎日より休みの方がいいです。	まいにちよりやすみのほうがいいです。	Days off are better than working.	comparison with topicalization	module:01-n5 jlpt:n5 point:extended-particles complexity:standard frequency:top1k source:shin-kanzen point:module-listening_listening
[sound:6d507756766c.mp3]	これしか食べられません。	これしかたべられません。	I can only eat this.	requires negation	module:01-n5 jlpt:n5 point:extended-particles complexity:intro source:shin-kanzen point:module-listening_listening complexity:standard
[sound:0cca7c2ef20a.mp3]	一時間しか勉強できませんでした。	いちじかんしかべんきょうできませんでした。	I could only study for one hour.	must have negative verb	module:01-n5 jlpt:n5 point:extended-particles complexity:standard frequency:top10k source:shin-kanzen point:module-listening_listening
[sound:5afed363b20a.mp3]	日本語しか話せません。	にほんごしかはなせません。	I can only speak Japanese.	MUST have negative	module:01-n5 jlpt:n5 point:extended-particles complexity:intro frequency:top10k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:06616f71ce6d.mp3]	私だけがこの秘密を知っています。	わたしだけがこのひみつをしっています。	Only I know this secret.	no polarity requirement	module:01-n5 jlpt:n5 point:extended-particles complexity:standard frequency:top10k source:shin-kanzen point:module-listening_listening
[sound:02c52cf0d6fe.mp3]	水だけ飲みました。	みずだけのみました。	I drank only water.	works with positive verbs	module:01-n5 jlpt:n5 point:extended-particles complexity:intro frequency:top1k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:e78cf90cabf6.mp3]	新しい本です。	あたらしいほんです。	It is a new book.	adjective	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro frequency:top1k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:1f09e2d50d6a.mp3]	この本は新しいです。	このほんはあたらしいです。	This book is new.	with です	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro frequency:top1k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:77d1ee693925.mp3]	新しくないです。	あたらしくないです。	It is not new.	ない form	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro source:shin-kanzen point:module-listening_listening complexity:standard
[sound:3066cc754044.mp3]	新しくありません。	あたらしくありません。	It is not new (formal).	ありません	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro source:shin-kanzen point:module-listening_listening complexity:standard
[sound:08e71a3ab43a.mp3]	新しかったです。	あたらしかったです。	It was new.	-かった	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro source:shin-kanzen point:module-listening_listening complexity:standard
[sound:1a5d96be05de.mp3]	新しくなかったです。	あたらしくなかったです。	It was not new.	double neg	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro source:shin-kanzen point:module-listening_listening complexity:standard
[sound:610e23239df2.mp3]	新しくて便利です。	あたらしくてべんりです。	It's new and convenient.	te-form	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro frequency:top1k source:shin-kanzen point:module-listening_listening complexity:standard
[sound:209272a97e39.mp3]	新しく改良しました。	あたらしくかいりょうしました。	Improved it to be new.	modifies verb	module:01-n5 jlpt:n5 point:i-adjectives complexity:intro frequency:low source:shin-kanzen point:module-listening_listening complexity:standard
