#separator:tab
#html:true
#columns:JP	Reading	EN	Label	Formula	MainUse	QuickCue	Contrast	Audio	Tags
#notetype:Recognition
#deck:Japanese Grammar::01 - N5 Grammar::Recognition
#
毎日話します。	まいにちはなします。	I talk every day.	Group 1 話す	話す → 話します	Regular polite affirmative present	Match: 読む, 飲む	Group 2: 食べます	ebccb1d99e7b	module:01-n5 jlpt:n5 point:verb-masu
彼は新聞を読みます。	かれはしんぶんをよみます。	He reads a newspaper.	Group 1 読む	読む → 読みます	Regular polite affirmative present	Match: 飲む, 書く	Group 2: 見ます	4b8fe0569d9c	module:01-n5 jlpt:n5 point:verb-masu
私は牛乳を飲みます。	わたしはぎゅうにゅうをのみます。	I drink milk.	Group 1 飲む	飲む → 飲みます	Regular polite affirmative present	Match: 読む, 書く	Group 2: 起きます	65a90719e91f	module:01-n5 jlpt:n5 point:verb-masu
毎日本を書きます。	まいにちほんをかきます。	I write a book every day.	Group 1 書く	書く → 書きます	Regular polite affirmative present	Match: 聞く, 歩く	Group 2: 見ます	039bbe049851	module:01-n5 jlpt:n5 point:verb-masu
母は朝早く起きます。	はははあさはやくおきます。	She works every day.	Group 1 働く	働く → 働きます	Regular polite affirmative present	Match: 歩く, 聞く	Group 2: 食べます	[sound:c889eff50f3d.mp3]	module:01-n5 jlpt:n5 point:verb-masu
毎日選びます。	まいにちえらびます。	I choose every day.	Group 1 選ぶ	選ぶ → 選びます	Regular polite affirmative present	Match: 遊ぶ, 呼ぶ	Group 2: 起きます	15d778b423d6	module:01-n5 jlpt:n5 point:verb-masu
兄は毎日帰ります。	あにはまいにちかえります。	My older brother returns daily.	Group 1 帰る	帰る → 帰ります	Deceptive u-verb despite -iru	Match: 走る, 売る	Group 2: 寝ます	14d659bb7b4d	module:01-n5 jlpt:n5 point:verb-masu
祖父は来年八十歳になります。	そふはらいねんはちじゅうさいになります。	My father dies every day.	Group 1 死ぬ	死ぬ → 死にます	Only common verb ending -ぬ	Match: unique	Group 2: 見ます	[sound:eba40fbce8df.mp3]	module:01-n5 jlpt:n5 point:verb-masu
私は米を食べます。	わたしはこめをたべます。	I eat rice.	Group 2 食べる	食べる → 食べます	Regular polite affirmative present	Match: 見る, 寝る	Group 1: 飲む	f692d873c488	module:01-n5 jlpt:n5 point:verb-masu
毎日映画を見ます。	まいにちえいがをみます。	I watch a movie every day.	Group 2 見る	見る → 見ます	Regular polite affirmative present	Match: 食べる, 寝る	Group 1: 読む	f68dcf8b6a04	module:01-n5 jlpt:n5 point:verb-masu
毎日八時に寝ます。	まいにちはちじにねます。	I go to bed at 8 PM.	Group 2 寝る	寝る → 寝ます	Regular polite affirmative present	Match: 見る, 食べる	Group 1: 選ぶ	7b35e4f7226a	module:01-n5 jlpt:n5 point:verb-masu
