#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::01 - N5 Grammar::Contrast
#
食べます vs 食べません	ます	ません	ません	ます=positive; ません=negative	Negative: ません	[sound:90d3ed4a7c62.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ます source:shin-kanzen
食べました vs 食べませんでした	ました	ませんでした	ませんでした	ました=past positive; ませんでした=past negative	Past negative	[sound:bb805351474e.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ました source:shin-kanzen complexity:standard
行きます vs 行きません	ます	ません	ません	positive vs negative	Negative: ません	[sound:4242a40fd550.mp3]	module:01-n5 jlpt:n5 point:verb-masu frequency:top10k complexity:intro confusable-with:ます source:shin-kanzen
来ました vs 来ませんでした	ました	ませんでした	ませんでした	Past positive vs past negative	Past negative	[sound:136f721194a4.mp3]	module:01-n5 jlpt:n5 point:verb-masu frequency:top10k complexity:intro confusable-with:ました source:shin-kanzen complexity:standard
見ています vs 見ていました	ています	ていました	ていました	ている=present state; ていた=past state	Past state: ていた	[sound:b845c6f3c799.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ています source:shin-kanzen complexity:standard
飲みます vs 飲みません	ます	ません	ません	positive vs negative	Negative: ません	[sound:0be8b3ae573a.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ます source:shin-kanzen
できます vs できません	ます	ません	ません	positive vs negative	Negative: ません	[sound:e26d0edf8eeb.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ます source:shin-kanzen
食べたい vs 食べたくない	たい	たくない	たくない	want to vs don't want to	Don't want: たくない	[sound:4887708a02c9.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:たい source:shin-kanzen complexity:standard
ます vs たい	ます	たい	たい	polite form vs want to	Want to: たい	[sound:f2f3bfbef91d.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ます source:shin-kanzen
来ます vs 来た	ます	た	た	polite present vs plain past	Plain past: た	[sound:b8f54474d0e2.mp3]	module:01-n5 jlpt:n5 point:verb-masu frequency:top10k complexity:intro confusable-with:ます source:shin-kanzen
書きます vs 書いている	ます	ている	ている	habitual vs present state	Present state: ている	[sound:bfb7c9fd8305.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ます source:shin-kanzen
していません vs していたこと	していません	していたこと	していたこと	not doing vs had done	Had done: たこと	[sound:777839244d83.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:standard confusable-with:していません source:shin-kanzen
ましょう vs ますか	ましょう	ますか	ますか	Let's vs do you?	Question: ますか	[sound:de915f0fe93c.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ましょう source:shin-kanzen
ません vs ないです	ません	ないです	ないです	polite negative vs casual negative	Casual: ないです	[sound:1e827c2b42ca.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ません source:shin-kanzen
ました vs たことがある	ました	たことがある	たことがある	completed vs past experience	Experience: たことがある	[sound:4e1fb091bccc.mp3]	module:01-n5 jlpt:n5 point:verb-masu complexity:intro confusable-with:ました source:shin-kanzen
