#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::01 - N5 Grammar::Contrast
#
水___飲みました。	だけ	しか	だけ	だけ = neutral only; no negation. しか = only (requires negation).	Positive verb → だけ. Negative → しか.	[sound:02c52cf0d6fe.mp3]	module:01-n5 jlpt:n5 point:extended-particles
間違い___します。	ばかり	だけ	ばかり	ばかり = emphasis on repetition/excess. だけ = neutral.	Mistakes keep happening → ばかり.	[sound:cd69dc6ba476.mp3]	module:01-n5 jlpt:n5 point:extended-particles
これ___できません。	しか	だけ	しか	しか + negative = exclusive. だけ = works with any polarity.	+ negative = しか. + positive = だけ.	[sound:e5bde4cbfe37.mp3]	module:01-n5 jlpt:n5 point:extended-particles
猫___犬___魚がいます。	や	と	や	や = non-exhaustive (implies more). と = exhaustive list.	Open list → や. Complete list → と.	[sound:95ec3ae8983b.mp3]	module:01-n5 jlpt:n5 point:extended-particles
りんご___ぶどう___食べたいです。	とか	と	とか	とか = very casual, softer. や = standard non-exhaustive.	Casual → とか. Formal → や.	[sound:10f0b6500514.mp3]	module:01-n5 jlpt:n5 point:extended-particles
A___B___どちらがいいですか？	と	や	と	と = binary/exhaustive choice. や = open options.	Two choices = と. Multiple = や.	[sound:fbdf0b1dab6e.mp3]	module:01-n5 jlpt:n5 point:extended-particles
これは大事___。	よ	ね	よ	よ = assertion (telling info). ね = seeking agreement.	Informing → よ. Seeking consensus → ね.	[sound:8c2f28f281cd.mp3]	module:01-n5 jlpt:n5 point:extended-particles
いい天気___。	ね	よ	ね	ね = seeks agreement on shared observation. よ = asserts new.	Shared observation → ね. New info → よ.	[sound:cec3f4bc069b.mp3]	module:01-n5 jlpt:n5 point:extended-particles
やってみようよ___。	よ	ね	よ	よ = emphatic encouragement. ね = softer invitation.	Strong push → よ. Gentle invitation → ね.	[sound:413f54f5591d.mp3]	module:01-n5 jlpt:n5 point:extended-particles
来るかもしれません___。	かもしれません	でしょう	かもしれません	かもしれません = lower certainty. でしょう = higher certainty.	50-50 guess → かも. 70%+ sure → でしょう.	[sound:f028ab5a41d8.mp3]	module:01-n5 jlpt:n5 point:extended-particles
晴れるでしょう___。	でしょう	かもしれません	でしょう	でしょう = confident prediction. かもしれません = uncertain.	Weather forecast → でしょう. Wild guess → かも.	[sound:9a88ea445660.mp3]	module:01-n5 jlpt:n5 point:extended-particles
間違えるかもしれません___。	かもしれません	でしょう	かもしれません	かもしれません = I might mess up. でしょう = you probably will.	Self-doubt → かも. External prediction → でしょう.	[sound:6a707110f8cb.mp3]	module:01-n5 jlpt:n5 point:extended-particles
A___B が好きです。	より	もっと	より	より = comparative (A vs B). もっと = intensifier.	"Comparing two → より. \""More\"" → もっと."	[sound:ea96cd04419f.mp3]	module:01-n5 jlpt:n5 point:extended-particles
もっと___好きです。	もっと	より	もっと	もっと = intensifies (more of current). より = compares.	More of what I like → もっと.	[sound:c2c94c1c5492.mp3]	module:01-n5 jlpt:n5 point:extended-particles
B の方___美しい。	のほう	より	のほう	のほう = emphatic topicalization. より = baseline.	Emphasizing → のほう. Neutral → より.	[sound:0f0d3181d80d.mp3]	module:01-n5 jlpt:n5 point:extended-particles
